Transaction_Amount,Account_Age_Days,Time_Since_Last_Transaction,Transactions_Last_24h,Transactions_Last_7d,Avg_Transaction_Amount_7d,Avg_Transaction_Amount_30d,Distance_From_Home_Location,Device_Risk_Score,Merchant_Risk_Score,Velocity_Transactions_1h,Velocity_Transactions_24h,Chargeback_History_Count,Failed_Login_Count,Session_Duration,IP_Risk_Score,Behavioral_Anomaly_Score,Card_Usage_Frequency,Credit_Limit_Utilization,Geo_Location_Risk,Transaction_Hour,Days_Since_Last_Address_Change,Num_Unique_Merchants_7d,Amount_Deviation_From_Avg,Email_Domain_Age_Days,Num_Cards_On_Account,Previous_Fraud_Reports,Merchant_Category,Transaction_Channel,Device_Type,Payment_Method,Country_Code,Account_Type,Card_Presence,Customer_Segment,Merchant_Size,Authentication_Type,Transaction_Day_Of_Week,Card_Type,Email_Provider,Fraud_Label,Time
108.81,1135,49.32,4,14,69.21,72.41,2.84,14.9,25,1,0,0,1,821,9.4,6.5,7.2,0.417,24.8,10,720,4,36.4,1543,1,0,entertainment,POS,desktop,debit_card,BR,personal,present,vip,small,pin,Friday,visa,gmail.com,0,665.099194
9.05,1094,4.33,1,14,8.12,8.66,15.66,7.9,34.4,0,1,0,0,340.9,2,16.6,20.3,0.123,10.6,8,565,3,0.39,2083,2,0,grocery,POS,desktop,credit_card,IN,personal,not_present,regular,enterprise,pin,Thursday,mastercard,gmail.com,0,666.2705739695829
20.19,880,24.07,0,3,33.95,34.36,4.94,27.5,10.3,0,2,0,0,78.1,22.1,16.9,12.2,0.337,4.9,10,612,6,-14.18,1951,2,0,travel,online,mobile_app,credit_card,US,personal,present,vip,medium,signature,Sunday,amex,gmail.com,0,666.9852762557102
28.48,1008,2.16,0,12,34.16,30.32,2.81,0,23.7,0,0,2,0,259,15.3,6.6,6.4,0.76,13.6,7,686,4,-1.85,2045,2,0,grocery,POS,desktop,credit_card,US,business,not_present,vip,medium,pin,Wednesday,discover,gmail.com,0,668.0374466290704
22.78,1170,23.64,1,9,13.31,13.83,11.72,10.1,32.9,0,2,0,0,84.1,20.3,14.4,0,0.161,13.2,0,436,11,8.95,2642,1,0,entertainment,POS,mobile_app,credit_card,GB,personal,present,inactive,small,3d_secure,Wednesday,discover,gmail.com,0,668.7308828344061
38.89,1703,27.05,0,8,35.31,35.52,16.94,25.7,8.8,3,1,0,0,142,12.5,32.7,6.7,0.199,15.3,6,481,9,3.37,1561,2,0,restaurant,POS,mobile_browser,credit_card,AU,personal,not_present,new,large,signature,Sunday,mastercard,yahoo.com,0,669.3920099236088
91.49,870,18.79,3,10,89.19,90.63,19.03,19.8,6.2,1,1,0,0,156.4,21.2,83.8,17.6,0.412,1.6,16,557,5,0.86,1919,2,0,gas_station,mobile,desktop,digital_wallet,BR,personal,present,inactive,small,none,Monday,amex,hotmail.com,0,669.9510930466417
18.87,871,36.1,2,9,11.22,13.12,40.25,7.7,27.9,0,1,1,0,565.2,13.8,3.3,4.4,0.222,17.3,9,934,5,5.74,2026,1,0,travel,POS,mobile_app,credit_card,US,personal,present,regular,medium,biometric,Thursday,mastercard,yahoo.com,0,670.7614808737849
226.62,1337,16.82,2,6,153.56,168.97,15.21,19.5,6.3,0,0,0,0,76.1,12.5,10.5,20.5,0.547,10.7,19,501,5,57.65,1786,1,0,gas_station,mobile,mobile_app,credit_card,JP,business,present,new,enterprise,signature,Wednesday,mastercard,outlook.com,0,670.8616434955525
107.58,185,20.38,0,6,70.08,80.52,5.43,0,15.5,1,1,0,0,707.7,15.7,1.7,12.6,0,3,5,462,2,27.06,2072,5,0,health,POS,mobile_app,bank_transfer,JP,personal,present,regular,large,pin,Saturday,mastercard,gmail.com,0,672.0956203600227
64.11,1121,2.11,1,9,84.42,97.09,37.45,48,26.9,0,2,0,1,174.2,16.1,13,14.1,0.074,3.1,18,644,2,-32.98,2355,1,0,grocery,POS,mobile_app,digital_wallet,RU,personal,present,regular,large,pin,Sunday,visa,hotmail.com,0,673.2872322868657
9,1298,24.21,5,7,18.28,20.9,6.13,8.8,33.2,0,1,0,0,816.8,14.3,2,22.1,0.205,16.7,13,611,4,-11.89,93,2,0,restaurant,POS,mobile_app,debit_card,FR,personal,present,regular,large,biometric,Sunday,mastercard,hotmail.com,0,673.3044487235607
11.84,1640,23.03,3,11,15.96,16.38,426.12,11.1,25.2,2,1,0,0,304.2,9.8,7.7,5,0.554,0,14,444,3,-4.54,2646,3,0,grocery,online,tablet,debit_card,JP,premium,present,regular,small,pin,Thursday,visa,gmail.com,0,674.3180842018004
22.89,1030,28.84,2,12,51.04,49.48,649.03,13,26.2,0,2,0,5,297.4,10.6,1.7,4.1,0.129,6.4,18,501,3,-26.59,82,2,0,electronics,POS,desktop,credit_card,DE,personal,not_present,regular,small,pin,Saturday,mastercard,gmail.com,0,674.3981032680946
60.73,1175,7.71,2,6,182.41,200.85,10.04,13.2,23,0,3,0,0,425,14.3,16.1,22.6,0.326,17.9,15,504,4,-140.13,1817,2,0,grocery,online,mobile_app,debit_card,US,personal,not_present,regular,small,signature,Wednesday,discover,gmail.com,0,674.6348285
23.84,1111,22.32,2,12,19.85,18.08,5.71,13,18.8,1,4,0,0,159.3,25.2,12.3,14.4,0.501,38,13,752,1,5.77,1596,1,0,gambling,POS,mobile_browser,digital_wallet,NG,premium,present,regular,large,none,Saturday,visa,yahoo.com,0,675.4240106237833
50.76,869,27.76,4,13,42.72,45.76,11,8.2,34.3,2,2,1,0,337.7,18.2,9,14.9,0.678,11.3,14,434,5,5.01,1760,2,0,restaurant,mobile,desktop,credit_card,DE,personal,not_present,vip,enterprise,3d_secure,Thursday,visa,other,0,675.5256605159265
4.72,855,30.88,1,11,5,5,17.55,12.2,33.6,0,1,0,0,193.9,11.7,11.4,20.6,0.227,19.7,12,488,4,-0.28,2397,1,0,grocery,POS,tablet,digital_wallet,US,business,present,inactive,small,3d_secure,Wednesday,mastercard,gmail.com,0,676.5137296207785
23.65,1983,13.95,3,11,28.93,29.77,3.25,16.2,0,1,3,0,1,125.2,57.8,18.7,7.6,0.548,1.4,9,462,4,-6.12,2038,1,2,grocery,POS,desktop,digital_wallet,US,personal,present,regular,medium,pin,Friday,visa,gmail.com,0,677.5487919930456
66.56,1681,13.55,1,15,92.34,90.1,3.14,24.8,61.7,0,2,0,0,387.6,10.3,18.3,1.9,0.586,0,17,760,10,-23.54,1864,1,0,travel,POS,desktop,digital_wallet,GB,business,present,regular,medium,pin,Monday,visa,other,0,677.9595452701252
221.72,930,21,1,9,202.57,214.13,21.06,9.9,11.9,1,1,0,0,210.4,13.7,19.1,14.1,0.377,13.7,9,662,4,7.6,2220,1,0,online_services,POS,tablet,credit_card,FR,premium,present,vip,large,biometric,Friday,visa,gmail.com,0,677.9632609523233
15.21,1421,27.9,2,12,19.63,19.7,2.88,1,34.5,1,0,0,0,62.5,4.9,7.1,9.8,0.144,28.3,14,715,3,-4.49,2005,4,0,grocery,POS,mobile_app,digital_wallet,US,personal,present,regular,large,3d_secure,Friday,discover,other,0,678.1594908110961
8.7,1297,11.91,0,6,7.03,6.63,16.6,26.6,22.9,5,2,0,0,301.6,5.8,31.7,11.6,0,11.5,8,924,7,2.07,3367,1,0,grocery,POS,desktop,credit_card,GB,premium,not_present,regular,medium,pin,Friday,amex,gmail.com,0,678.7160179178271
27.36,1002,2.95,2,9,34.14,35.78,10.94,37.1,27.7,0,0,1,0,317.9,13.7,0.1,14.2,0.677,9.7,12,414,5,-8.42,1965,1,0,restaurant,ATM,desktop,credit_card,CA,personal,present,regular,medium,pin,Monday,discover,gmail.com,0,681.0204527292523
92.55,1481,9.15,2,14,77.65,87.79,3.96,11.6,22.1,1,0,0,2,59.3,14.6,0,15.7,0,40.2,9,720,10,4.76,1945,2,0,entertainment,online,tablet,digital_wallet,CA,business,not_present,new,small,signature,Friday,mastercard,gmail.com,0,681.5999688637239
269.45,1086,22.32,7,15,188.32,177.99,8.91,1.2,13.5,1,1,0,0,164.2,18.4,13.8,11.7,0.277,16.1,8,480,5,91.46,1627,4,0,restaurant,ATM,desktop,credit_card,US,personal,not_present,regular,large,3d_secure,Friday,mastercard,gmail.com,0,681.7744558879898
54.37,1323,11.36,6,12,78.59,76.1,8.89,9.8,17,0,1,0,0,320.5,19.6,1.6,19.8,0.135,32.6,10,762,4,-21.73,2232,2,2,gas_station,online,mobile_browser,debit_card,FR,student,present,regular,large,3d_secure,Tuesday,visa,protonmail.com,0,682.3574356541959
71.76,1338,23.23,3,10,60.68,65.84,1.18,9.2,16.4,1,1,0,0,221.1,2.2,5.2,15.6,0.244,15.4,8,664,4,5.91,2037,3,0,electronics,online,mobile_app,bank_transfer,BR,personal,not_present,inactive,small,signature,Wednesday,visa,yahoo.com,0,682.8078039
43.71,1410,8.32,5,8,40.19,39.48,44.39,14.2,5.5,1,3,0,0,309.8,23.9,6.5,1.6,0.219,11.2,15,483,2,4.23,1708,1,0,restaurant,mobile,mobile_browser,bank_transfer,BR,business,not_present,vip,medium,pin,Monday,mastercard,gmail.com,0,683.6855905516021
9.2,1312,30.04,1,7,26.64,28.27,19.41,17.5,18.8,0,1,0,0,331,6.3,5.2,4.6,0.454,28,5,44,3,-19.07,1638,1,0,grocery,mobile,desktop,bank_transfer,BR,personal,not_present,regular,large,3d_secure,Monday,visa,outlook.com,0,683.7512158216337
47.89,856,18.88,1,8,63.38,68.78,46.59,9.1,6.4,1,2,0,0,152.7,14.1,15.3,12.9,0.449,11.8,9,687,7,-20.89,2432,2,0,grocery,online,tablet,credit_card,JP,student,not_present,regular,medium,pin,Wednesday,discover,outlook.com,0,684.5814327404609
29.34,1313,29.49,8,11,62.57,64.79,1.44,3.8,17.9,1,1,0,0,336.6,17.5,5.7,48.3,0.236,25.3,21,491,1,-35.45,1646,1,0,electronics,mobile,mobile_browser,digital_wallet,DE,personal,present,regular,large,signature,Thursday,amex,gmail.com,0,685.0334186315214
97.89,916,26.66,1,7,65.68,60.79,14.14,27,17.9,0,3,0,0,222.5,91.3,8,13.2,0.615,17.7,13,784,6,37.1,3061,8,0,grocery,POS,desktop,credit_card,AU,business,present,regular,small,pin,Wednesday,mastercard,yahoo.com,0,686.9454589726266
55.37,1165,33.07,1,8,56.58,62.13,1.38,30,19.4,1,0,0,0,35.3,4.8,3.3,1.8,0.195,10.9,4,422,2,-6.76,3250,4,0,travel,online,mobile_app,credit_card,AU,business,not_present,regular,large,3d_secure,Friday,amex,gmail.com,0,687.1881055048203
97.56,912,28.94,3,12,65.74,62.99,58.81,16.5,33.8,1,1,0,0,280.1,4.9,9.9,13.1,0.431,12.1,20,487,2,34.56,2171,1,0,health,online,mobile_app,credit_card,US,business,present,regular,large,none,Tuesday,amex,yahoo.com,0,687.7688964492804
33.83,981,4.69,3,26,92.79,86.38,12.45,11.2,32.8,2,1,0,0,367,14.9,1,14.8,0.398,4.2,13,532,4,-52.55,2039,1,0,travel,online,desktop,digital_wallet,US,personal,not_present,regular,small,signature,Monday,visa,hotmail.com,0,689.3283198151101
8.06,919,2.41,4,5,13.81,13.99,1.58,15.9,10.3,0,1,0,0,324,0,11.7,13.7,0.091,16.2,14,883,1,-5.93,1663,1,0,entertainment,POS,desktop,credit_card,US,student,present,regular,small,3d_secure,Friday,mastercard,gmail.com,0,689.3910486
11.5,1340,13.17,3,14,18.61,20.97,29.87,28.2,60.8,1,5,0,0,562.2,21.3,13.6,15.6,0.121,8,19,735,5,-9.47,2230,1,0,electronics,POS,mobile_app,digital_wallet,AU,business,present,regular,enterprise,3d_secure,Friday,mastercard,gmail.com,0,690.9966358313226
99.01,1157,8.59,1,8,108.52,115.94,7.73,33.6,35.3,1,3,0,0,357.1,5,18.6,17.8,0.239,19.9,11,482,3,-16.93,1782,2,0,grocery,online,mobile_browser,credit_card,US,student,present,regular,large,3d_secure,Friday,mastercard,other,0,691.6719796437862
50,937,30.18,1,10,33.69,21.79,1.07,6.7,9.1,1,3,0,0,541.3,4.7,15.7,18.1,0.131,9.5,15,1149,5,28.21,2238,2,0,online_services,online,mobile_app,digital_wallet,GB,personal,present,regular,medium,none,Saturday,visa,yahoo.com,0,691.7127232809551
107.62,1925,18.96,3,5,87.25,79.68,10.24,27.3,50,4,2,0,0,484.6,7.1,16.5,36.7,0,15.3,15,773,6,27.93,1667,1,0,electronics,POS,mobile_browser,credit_card,CN,personal,not_present,regular,enterprise,pin,Saturday,mastercard,gmail.com,0,691.9203936824834
199.34,851,12.35,0,9,122.25,125.74,4.02,1,22.9,1,1,0,0,391.1,5.4,9.7,24.9,0.2,0,3,403,5,73.6,1758,2,0,grocery,POS,mobile_app,debit_card,BR,personal,present,regular,large,signature,Tuesday,amex,hotmail.com,0,692.6347164596538
56.28,1840,19.85,1,11,40.23,44.67,7.47,46.1,2.8,1,1,0,0,171.7,13.2,13.6,14.8,0.328,3.6,7,767,4,11.62,1733,2,0,entertainment,POS,mobile_browser,debit_card,US,premium,present,inactive,large,pin,Saturday,mastercard,outlook.com,0,692.6751574975427
193.54,1141,19.89,5,8,187.68,202.63,16.53,13.6,17.6,1,2,0,0,141.2,0.6,5.3,15.7,0.262,6.6,10,525,1,-9.09,2845,2,0,grocery,online,desktop,credit_card,US,premium,not_present,vip,enterprise,3d_secure,Thursday,visa,gmail.com,0,693.1813129004178
3.69,1012,5.14,4,9,9.86,10.73,10.34,12,24.6,1,2,0,0,152.6,2.8,20.5,8.6,0.358,24.5,14,504,3,-7.04,2112,1,0,travel,mobile,desktop,digital_wallet,RU,personal,present,regular,medium,signature,Wednesday,mastercard,gmail.com,0,693.4275049966943
18.57,901,2.71,3,5,45.87,40.19,9.12,5.6,23,0,4,0,0,188.1,0,24.5,13.3,0.253,0.4,13,933,3,-21.62,2219,3,1,grocery,mobile,mobile_app,debit_card,BR,personal,not_present,regular,small,3d_secure,Sunday,amex,hotmail.com,0,693.9901027871697
24.71,893,13.65,2,11,24.24,23.82,2.87,24.8,41.5,0,2,0,1,253.5,20.7,10.6,12.1,0.383,7.7,12,505,4,0.9,1604,1,0,grocery,POS,mobile_browser,digital_wallet,DE,student,present,vip,enterprise,signature,Tuesday,mastercard,protonmail.com,0,694.0172591059509
58.86,1703,21.32,1,10,48.4,51.33,12.98,19.8,33.5,1,1,0,0,279.5,0,9.4,10.8,0.2,23.3,5,47,4,7.53,1510,2,0,grocery,ATM,desktop,debit_card,RU,business,present,regular,small,signature,Tuesday,amex,hotmail.com,0,695.2074845559795
11.81,889,30.88,1,8,15.11,13.29,21.9,15.5,24.3,0,1,0,2,311.6,10.1,8.4,13.3,0.156,20.9,4,868,10,-1.47,146,1,0,grocery,POS,mobile_browser,credit_card,FR,business,not_present,new,small,3d_secure,Sunday,visa,yahoo.com,0,697.3129972935632
44.29,1045,12.55,3,12,60.29,62.58,6.79,15.9,5.2,1,0,0,0,270,24.7,0.8,13.5,0.242,9.1,10,685,1,-18.29,1567,1,0,electronics,POS,mobile_app,debit_card,US,business,present,new,enterprise,3d_secure,Monday,amex,outlook.com,0,699.3255019789684
58.11,1525,9.25,1,14,64.35,63.75,4.93,12.8,22.9,1,3,0,0,82,13.2,22.6,12.3,0.297,0,7,473,5,-5.64,1651,1,3,grocery,POS,tablet,credit_card,FR,business,present,inactive,enterprise,none,Sunday,visa,gmail.com,0,700.1287455
54.51,1345,27.29,1,7,47.75,46.67,14.82,0,0,0,3,1,0,163.5,15.8,17.3,12.1,0.267,26.2,8,703,5,7.85,1626,3,0,grocery,mobile,unknown,debit_card,GB,personal,present,regular,large,3d_secure,Monday,amex,gmail.com,0,700.2095750153296
5.34,1122,16.78,2,9,10.04,11.6,0.53,19.8,16.5,0,1,0,0,87.8,3.8,6.1,9.5,0.452,2.2,6,454,3,-6.26,1845,3,0,gas_station,mobile,desktop,debit_card,US,personal,present,inactive,medium,3d_secure,Saturday,amex,outlook.com,0,701.0331203394027
24.02,864,25.07,3,7,21.06,18.54,6.03,3.3,43.2,2,1,0,0,36.3,0,0.7,14.8,0.492,15.6,13,486,3,5.49,1624,2,0,electronics,POS,mobile_browser,credit_card,FR,business,present,regular,medium,pin,Tuesday,discover,gmail.com,0,701.0475589883265
27.77,1616,13.02,1,7,27.27,28.02,50.38,31.9,33.8,0,3,0,0,157.2,5.3,1.3,5.2,0.286,21.2,7,22,4,-0.25,2527,2,0,entertainment,POS,mobile_browser,bank_transfer,US,business,not_present,regular,large,none,Friday,visa,hotmail.com,0,701.0605347180125
25.19,964,0.25,1,4,37.39,33.38,4.95,24.7,22.6,0,2,0,0,214.9,9.9,6.6,12.5,0.419,17.1,18,627,4,-8.19,1983,2,0,gas_station,online,mobile_app,digital_wallet,DE,business,not_present,inactive,medium,signature,Tuesday,visa,gmail.com,0,701.2873064647384
331.46,1059,27.65,3,5,35.57,19.25,2.02,20.7,48.9,0,0,0,0,473.2,12.6,8.8,18.3,0.619,9.2,19,536,2,312.22,103,1,1,health,online,mobile_app,debit_card,US,business,present,regular,large,pin,Thursday,visa,other,0,701.6763053161931
7.06,1835,7.59,4,10,15.35,16.32,5.14,9.2,33.4,0,3,0,0,271.6,7.9,9.4,0.3,0.08,0,11,660,3,-9.26,125,1,0,gas_station,POS,tablet,credit_card,AU,personal,present,vip,medium,biometric,Saturday,amex,outlook.com,0,702.5297456912917
113.76,880,16.42,2,12,79.69,73.45,66.82,27.1,9.3,0,0,0,0,138.6,21.8,12.7,9.6,0.101,14.8,21,595,3,40.31,2231,1,1,grocery,online,unknown,credit_card,US,personal,not_present,new,medium,signature,Friday,mastercard,other,0,703.1966214128884
39.52,1084,31.37,0,12,101,103.99,72.65,8.1,1,0,0,0,0,454.8,19.2,35.7,15.3,0.121,20.4,10,631,2,-64.47,1833,3,0,grocery,ATM,desktop,credit_card,NG,premium,present,regular,small,3d_secure,Thursday,visa,protonmail.com,0,703.5390621055778
30.16,884,16.12,1,26,32.53,35.46,3.92,69.4,7.7,0,2,0,1,276.5,0,0,8.5,0.645,31,23,463,1,-5.3,2222,5,0,restaurant,mobile,mobile_browser,debit_card,FR,business,not_present,vip,medium,pin,Friday,visa,other,0,703.7244829798617
70.4,2116,22.05,3,21,43.03,43.08,5.03,0,47,0,0,0,0,213.4,0,22,19.4,0.086,28.8,23,500,4,27.32,3026,3,0,restaurant,POS,mobile_app,bank_transfer,US,personal,present,regular,enterprise,3d_secure,Friday,visa,hotmail.com,0,707.1183696616228
101.36,1345,7.06,2,8,73.64,75.42,560.56,12.9,45.1,0,2,0,0,259.6,10.6,69.7,19.5,0.158,11.1,11,416,4,25.94,70,1,0,restaurant,mobile,mobile_app,credit_card,DE,personal,not_present,regular,large,pin,Wednesday,visa,protonmail.com,0,707.4405258998866
57.6,814,21.11,1,10,90.13,92.42,14.86,0,30.2,1,4,0,0,346.2,18.7,16,14,0.181,11.7,18,792,5,-34.82,1727,3,0,gas_station,mobile,tablet,debit_card,GB,business,not_present,new,medium,pin,Monday,mastercard,outlook.com,0,707.7887358879727
113.61,966,22,2,9,102.96,95.74,39.08,11.3,31.3,0,8,1,1,108.7,14.7,4.5,19.1,0.29,6.3,15,804,3,17.87,1792,2,0,restaurant,online,tablet,debit_card,US,personal,present,new,large,signature,Wednesday,discover,yahoo.com,0,707.8923684275964
37.5,1646,28.14,5,15,24.24,24.09,11.2,10,22.3,1,1,0,0,146,18.6,10.2,15.6,0.264,5.1,7,601,5,13.41,2136,2,0,gas_station,POS,mobile_app,credit_card,IN,premium,present,vip,medium,pin,Tuesday,discover,gmail.com,0,708.8109821
24,1526,26.84,1,8,16.89,14.78,11.6,17.2,28.3,1,10,1,0,655.3,17.8,19.4,20.7,0.41,0,10,787,5,9.22,2853,2,0,electronics,mobile,desktop,digital_wallet,CN,personal,present,new,small,pin,Sunday,visa,protonmail.com,0,709.4971988120272
21.9,1175,18.37,2,9,22.82,23.48,8.28,15.5,12.6,3,4,0,0,464.3,1.8,17.3,10.5,0.182,5.8,21,552,1,-1.58,2285,1,0,restaurant,POS,mobile_app,digital_wallet,GB,personal,not_present,inactive,large,3d_secure,Sunday,mastercard,outlook.com,0,709.641879
40.29,924,0.69,2,9,43.75,39.29,6774.26,28.7,20.3,0,0,0,1,346,0,4.3,16.2,0.453,12.8,14,707,13,1,1757,5,0,entertainment,mobile,mobile_browser,credit_card,US,personal,not_present,regular,small,pin,Friday,visa,other,0,709.6917433321134
93.82,851,25.36,3,20,70.28,67.37,16.2,6.8,20.9,1,1,0,0,552.5,19.2,55.6,4.4,0.452,17.1,9,410,13,26.45,2759,2,0,health,online,tablet,digital_wallet,IN,business,present,vip,enterprise,pin,Thursday,visa,other,0,710.3535209
331.11,897,11.25,8,7,239.04,233.04,8.91,19.4,37.6,0,3,0,0,124.4,35.4,24.3,12.9,0.415,72.1,0,597,0,98.07,1985,2,0,grocery,POS,mobile_app,digital_wallet,US,personal,not_present,regular,large,biometric,Sunday,mastercard,gmail.com,0,710.9699420629065
50.13,1281,36.83,2,9,28.44,29.83,14.66,31.3,0,1,2,0,1,75.4,20.4,0,10.4,0.174,13.6,13,448,10,20.3,2550,2,0,restaurant,POS,mobile_browser,digital_wallet,DE,premium,not_present,inactive,medium,none,Wednesday,discover,gmail.com,0,711.1550698551373
25.26,1111,35.91,7,8,17.39,17.89,1.69,4.2,11.6,1,2,1,0,373.3,17,4.5,9.1,0.458,1,15,732,4,7.36,1979,3,0,restaurant,POS,desktop,credit_card,US,personal,present,new,medium,biometric,Monday,visa,gmail.com,0,712.9026994108407
40.19,1621,16.17,3,15,22.41,26.26,10.54,0.1,40.4,1,2,0,0,268.8,15.2,3.2,26.3,0.414,20,18,728,3,13.93,2210,2,1,grocery,online,mobile_browser,debit_card,US,personal,not_present,regular,medium,pin,Wednesday,visa,protonmail.com,0,712.9976826950935
131.73,863,13.88,1,6,114.7,102.09,10.13,15.9,22,3,3,0,0,332.9,21.2,4.9,14.6,0.279,26.6,8,690,2,29.64,2232,3,0,entertainment,online,mobile_app,debit_card,US,personal,present,inactive,small,3d_secure,Monday,mastercard,yahoo.com,0,713.3260923091456
70.52,91,28.63,0,13,109.05,97.59,10.92,4,20.4,1,0,0,0,223,9.6,0,28.1,0.226,33.6,15,530,4,-27.07,2609,1,0,gas_station,POS,mobile_app,debit_card,FR,business,present,new,medium,signature,Friday,visa,yahoo.com,0,714.9939220001694
117.85,1335,28.42,3,6,141.15,65.75,9.85,28,27.2,0,1,0,3,311.7,3.8,12.3,21.5,0,28,16,440,1,52.1,1723,2,1,restaurant,online,tablet,debit_card,GB,business,not_present,new,medium,signature,Friday,amex,yahoo.com,0,715.3095911429316
109.13,1088,12.42,3,14,121.71,114.09,15.94,0,25.3,1,7,0,4,346.3,28.2,0,11.8,0.241,0,11,649,4,-4.97,1864,2,1,money_transfer,POS,mobile_browser,credit_card,IN,business,present,regular,medium,biometric,Thursday,discover,gmail.com,0,715.8997789
148.67,1530,10.78,2,9,81.68,93.13,3.09,13.8,13.1,0,1,0,0,237.6,9.6,16.6,0.7,0.203,22.6,16,457,5,55.54,1574,5,0,entertainment,online,mobile_browser,debit_card,US,premium,not_present,regular,medium,3d_secure,Friday,visa,yahoo.com,0,716.1937369489603
32.23,1107,30.37,2,8,40.8,43.57,3.84,27,23,1,2,0,0,170.6,25.7,8.4,17.6,0.367,11.2,10,738,2,-11.34,2133,2,0,restaurant,online,desktop,credit_card,US,student,present,inactive,medium,3d_secure,Tuesday,amex,gmail.com,0,716.3796279523991
26.75,1417,22.76,2,11,23.9,25.79,102.82,0,15.1,0,1,0,1,292.7,42.3,15.6,12.9,0.494,21.1,17,473,4,0.96,2520,5,0,restaurant,POS,desktop,digital_wallet,DE,premium,not_present,regular,small,biometric,Sunday,visa,outlook.com,0,718.7772148592956
26.18,1649,6.75,1,7,17.09,16.31,7.92,19.7,36.1,1,1,0,0,232.2,7.3,5,6.9,0.082,38.1,18,451,3,9.87,2146,1,0,grocery,POS,desktop,bank_transfer,DE,personal,present,inactive,medium,3d_secure,Tuesday,amex,gmail.com,0,719.0825875
55.66,1008,7.07,0,16,40.44,40.71,3.31,11,60.2,0,3,0,0,748.5,7.2,14.7,13.4,0.5,0,11,479,5,14.95,2051,3,0,restaurant,mobile,mobile_app,debit_card,US,personal,not_present,regular,small,signature,Thursday,amex,yahoo.com,0,720.3848339672578
19.5,137,14.54,2,8,17.82,17.02,23.56,0,26.9,0,4,0,0,92.7,78.3,10.6,4.1,0.621,15,14,445,5,2.47,2579,1,0,restaurant,mobile,mobile_app,debit_card,FR,premium,present,new,medium,signature,Friday,visa,gmail.com,0,720.5363913384984
47.07,64,21.17,2,10,61.76,54.77,1.74,0,18.2,0,3,0,0,148.2,14,12.7,12.2,0.08,17.7,18,669,5,-7.7,2510,1,0,gas_station,online,tablet,credit_card,BR,premium,not_present,regular,medium,pin,Thursday,discover,yahoo.com,0,720.6753941856982
33.36,975,6.92,2,8,23.44,27.41,23.08,0,42.5,1,3,1,0,170.6,17.3,13.3,19.8,0.092,32.7,11,577,5,5.95,2150,3,0,restaurant,mobile,tablet,bank_transfer,GB,personal,present,vip,medium,3d_secure,Monday,mastercard,gmail.com,0,720.6937390341736
12.49,1186,32.17,8,9,15.37,15.33,13.06,7.7,37.1,0,0,0,0,49.3,21.4,24.6,12.1,0,14.8,15,22,8,-2.84,1570,2,0,restaurant,mobile,mobile_app,credit_card,IN,personal,present,regular,medium,biometric,Tuesday,amex,outlook.com,0,721.3054046323217
27.97,997,16.79,3,9,24.39,23.68,2.46,2.1,26.3,0,2,0,0,219.6,13.9,89.6,9.5,0.132,39.5,12,611,3,4.28,2468,2,0,gambling,POS,mobile_browser,credit_card,BR,personal,not_present,new,enterprise,biometric,Thursday,visa,yahoo.com,0,721.5720300837415
21.99,1101,11.31,4,12,21.95,20.15,1.51,26.2,32.8,0,4,1,1,178.3,17.5,12.1,18.6,0,21,10,460,8,1.83,2556,2,0,travel,mobile,mobile_app,digital_wallet,AU,personal,not_present,regular,small,signature,Saturday,visa,gmail.com,0,722.7307181578611
3.61,1168,10.19,1,15,12.61,11.61,4.57,10.6,21.1,1,0,2,0,434.2,18.1,0,9.6,0.242,21.8,8,432,1,-8,1582,3,0,gas_station,POS,mobile_app,digital_wallet,US,personal,present,vip,small,signature,Sunday,discover,gmail.com,0,723.1024709643888
114.97,1233,42.76,0,7,75.41,71.11,6.31,2.6,26.5,0,0,0,0,106.6,8.6,12.2,14.5,0.734,20,14,775,3,43.86,2009,1,1,online_services,ATM,unknown,digital_wallet,GB,personal,present,vip,medium,pin,Monday,amex,gmail.com,0,725.1023587222852
10.01,978,23.53,2,11,19.8,19.96,12.53,14.9,36,1,2,0,1,127.6,34.5,10.5,11.5,0.318,9.4,14,670,6,-9.95,1991,2,0,gas_station,POS,mobile_browser,credit_card,NG,personal,present,regular,large,pin,Friday,mastercard,yahoo.com,0,725.2213817856765
137.91,981,0.12,4,14,142.67,152.33,23.65,4.6,34,0,2,0,3,42.5,15.8,14.6,1.2,0.491,20.8,23,669,5,-14.42,1935,3,0,entertainment,online,tablet,credit_card,US,personal,not_present,regular,medium,none,Wednesday,visa,gmail.com,0,726.3985993784198
22.52,913,13.21,0,10,18.78,18.96,1.3,8,23.4,1,4,0,0,403,10.5,2.4,4.7,0.441,3.9,18,464,5,3.56,2067,2,0,entertainment,POS,desktop,digital_wallet,US,business,present,regular,medium,signature,Saturday,visa,protonmail.com,0,727.2678902151309
111.49,1592,20.17,1,14,83.54,87.88,21.11,34.7,22.3,0,3,0,1,231.1,0,12.1,3.9,0.253,26.8,7,512,6,23.61,1555,2,0,electronics,POS,mobile_app,bank_transfer,US,personal,present,inactive,large,biometric,Sunday,amex,gmail.com,0,728.1226316005872
